active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,fix_version,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,,,2025-12-14 17:22:08.713696+00:00,,,,,0,2025-12-14,,,Checks if external script and stylesheet tags in the HTML response are missing the Subresource Integrity (SRI) attribute. NEWLINE  NEWLINE **Results:** NEWLINE //cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.1.0/cookieconsent.min.js NEWLINE //cdnjs.cloudflare.com/ajax/libs/jquery/2.2.4/jquery.min.js NEWLINE //cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.1.0/cookieconsent.min.css,False,,,True,,,,False,,,,,False,,False,,4092971eddb338e0c3a4e9c4070a1a7508e769e3111a180bc9220ee54ece61b6,3,,False,,False,2025-12-14 17:22:08.195801+00:00,Admin User (admin),1,2025-12-14 17:22:08.713651+00:00,,,,,,1,S4,False,,,,,,,,False,https://cheatsheetseries.owasp.org/cheatsheets/Third_Party_Javascript_Management_Cheat_Sheet.html#subresource-integrity NEWLINE https://developer.mozilla.org/en-US/docs/Web/Security/Subresource_Integrity,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Host: localhost:3000' -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36' 'http://localhost:3000'`",Nuclei Scan,4,0,Missing Subresource Integrity,False,False,,,False,,missing-sri,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000,,compliance; css; js; misconfig; sri; vuln
True,,,2025-12-14 17:22:08.566704+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N,0.0,,,200,2025-12-14,,,Public Swagger API was detected. NEWLINE ,False,,,True,,,,False,,,,,False,,False,,b8e4d8e15d143957cd0728601127b7b9f305ecc1baafa23e365e104a233dfbf5,2,,False,,False,2025-12-14 17:22:08.195801+00:00,Admin User (admin),1,2025-12-14 17:22:08.566648+00:00,,,,,,1,S4,False,,,,,,,,False,https://swagger.io/,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Accept: text/html, application/json' -H 'Accept-Language: en' -H 'User-Agent: Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0' 'http://localhost:3000/api-docs/swagger.json'`",Nuclei Scan,4,0,Public Swagger API - Detect,False,False,,,False,,swagger-api,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000/api-docs/swagger.json,,api; discovery; exposure; swagger
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:12.952135+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** GNU Libc current is affected by: Re-mapping current loaded library with malicious ELF file. The impact is: In worst case attacker may evaluate privileges. The component is: libld. The attack vector is: Attacker sends 2 ELF files to victim and asks to run ldd on it. ldd execute code. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc",False,,,False,,0.71874,0.00722,False,/var/lib/dpkg/status.d/libc6,,False,,False,,False,,4901c40f3ef4fbc8204124793420aed5d72041d343238e2fd695e44a08972a65,42,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.952088+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2019-1010023 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-1010023 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://www.securityfocus.com/bid/109167 NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=22851 NEWLINE - https://support.f5.com/csp/article/K11932200?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://ubuntu.com/security/CVE-2019-1010023,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2019-1010023 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2019-1010023,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2019-1010023,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:12.602731+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(\227|)(\\1\\1|t1|\\\2537)+' in grep. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc",False,,,False,,0.82222,0.01786,False,/var/lib/dpkg/status.d/libc6,,False,,False,,False,,ebf0593f2d8996c08814d54d815e669e4ccb2937fbee9cd76f4e3ce4944fc821,33,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.602687+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2018-20796 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2018-20796 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://www.securityfocus.com/bid/107160 NEWLINE - https://debbugs.gnu.org/cgi/bugreport.cgi?bug=34141 NEWLINE - https://lists.gnu.org/archive/html/bug-gnulib/2019-01/msg00108.html NEWLINE - https://security.netapp.com/advisory/ntap-20190315-0002/ NEWLINE - https://support.f5.com/csp/article/K26346590?utm_source=f5support&amp%3Butm_medium=RSS,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2018-20796 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2018-20796,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2018-20796,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:13.709535+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass stack guard protection. The component is: nptl. The attack vector is: Exploit stack buffer overflow vulnerability and use this bypass vulnerability to bypass stack guard. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc",False,,,False,,0.35468,0.00145,False,/var/lib/dpkg/status.d/libc6,,False,,False,,False,,f8fdacfe0d875dcbc097c9cd0de620864ce66fce5876dd1010f7c86953956482,63,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.709492+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2019-1010022 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-1010022 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=22850 NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=22850#c3 NEWLINE - https://ubuntu.com/security/CVE-2019-1010022,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2019-1010022 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2019-1010022,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2019-1010022,
True,gcc-12-base,12.2.0-14+deb12u1,2025-12-14 17:22:13.770397+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/gcc-12-base@12.2.0-14%2Bdeb12u1?arch=amd64&distro=debian-12&upstream=gcc-12",False,,,False,,0.15752,0.00051,False,/var/lib/dpkg/status.d/gcc-12-base,,False,,False,,False,,79f7e56cff8d62cad41809b691d77874604fb168aed3ff07bb3895e044b93ada,65,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.770322+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2022-27943 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=28995,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2022-27943 in gcc-12-base:12.2.0-14+deb12u1,False,False,,,False,,CVE-2022-27943,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:13.210963+00:00,,,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** The glob implementation in the GNU C Library (aka glibc or libc6) allows remote authenticated users to cause a denial of service (CPU and memory consumption) via crafted glob expressions that do not match any pathnames, as demonstrated by glob expressions in STAT commands to an FTP daemon, a different vulnerability than CVE-2010-2632. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc",False,,,False,,0.661,0.0052,False,/var/lib/dpkg/status.d/libc6,,False,,False,,False,,601837ea674452e607db4da05703e244c2f7a6e6afa218c94002a3125985985f,49,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.210913+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2010-4756 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2010-4756 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://cxib.net/stuff/glob-0day.c NEWLINE - http://securityreason.com/achievement_securityalert/89 NEWLINE - http://securityreason.com/exploitalert/9223 NEWLINE - https://bugzilla.redhat.com/show_bug.cgi?id=681681 NEWLINE - https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2010-4756 NEWLINE - https://security.netapp.com/advisory/ntap-20241108-0002/,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2010-4756 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2010-4756,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2010-4756,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:13.352734+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may bypass ASLR using cache of thread stack and heap. The component is: glibc. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc",False,,,False,,0.58539,0.00375,False,/var/lib/dpkg/status.d/libc6,,False,,False,,False,,cfa56adf55530a736a798d60f5c2d9bbd6295569f9d9adba251b568682a5fb08,53,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.352686+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2019-1010024 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-1010024 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://www.securityfocus.com/bid/109162 NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=22852 NEWLINE - https://support.f5.com/csp/article/K06046097 NEWLINE - https://support.f5.com/csp/article/K06046097?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://ubuntu.com/security/CVE-2019-1010024,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2019-1010024 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2019-1010024,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2019-1010024,
True,libgcc-s1,12.2.0-14+deb12u1,2025-12-14 17:22:13.808544+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libgcc-s1@12.2.0-14%2Bdeb12u1?arch=amd64&distro=debian-12&upstream=gcc-12",False,,,False,,0.15752,0.00051,False,/var/lib/dpkg/status.d/libgcc-s1,,False,,False,,False,,488483a10a9f2f3531b0771fccecc195ea3e05997bcf517be3de92865191d7e2,66,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.808484+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2022-27943 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=28995,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2022-27943 in libgcc-s1:12.2.0-14+deb12u1,False,False,,,False,,CVE-2022-27943,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
True,libgomp1,12.2.0-14+deb12u1,2025-12-14 17:22:13.846729+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libgomp1@12.2.0-14%2Bdeb12u1?arch=amd64&distro=debian-12&upstream=gcc-12",False,,,False,,0.15752,0.00051,False,/var/lib/dpkg/status.d/libgomp1,,False,,False,,False,,b04b4da013790895fe3b157304e702d42707bad7f47aa1fd43e75660f47cb535,67,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.846676+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2022-27943 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=28995,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2022-27943 in libgomp1:12.2.0-14+deb12u1,False,False,,,False,,CVE-2022-27943,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:13.425226+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** In the GNU C Library (aka glibc or libc6) through 2.29, check_dst_limits_calc_pos_1 in posix/regexec.c has Uncontrolled Recursion, as demonstrated by '(|)(\\1\\1)*' in grep, a different issue than CVE-2018-20796. NOTE: the software maintainer disputes that this is a vulnerability because the behavior occurs only with a crafted pattern NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc",False,,,False,,0.57126,0.00353,False,/var/lib/dpkg/status.d/libc6,,False,,False,,False,,5e0f3e0c851dd8d833c320a32fc3d49878b5050dce2eaff3509f7a23cf79aaee,55,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.425178+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2019-9192 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-9192 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=24269 NEWLINE - https://support.f5.com/csp/article/K26346590?utm_source=f5support&amp%3Butm_medium=RSS,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2019-9192 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2019-9192,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2019-9192,
True,libstdc++6,12.2.0-14+deb12u1,2025-12-14 17:22:13.883865+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libstdc%2B%2B6@12.2.0-14%2Bdeb12u1?arch=amd64&distro=debian-12&upstream=gcc-12",False,,,False,,0.15752,0.00051,False,/var/lib/dpkg/status.d/libstdc++6,,False,,False,,False,,f60afb2dfdcbc25e40f782ec2a0f9bd0faa420c51e35cc5070711ebe26d44b34,68,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.883819+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2022-27943 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=28995,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2022-27943 in libstdc++6:12.2.0-14+deb12u1,False,False,,,False,,CVE-2022-27943,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
